+0.1172180	0f01
-0.1061707	f269
+0.2265015	1cfe
+0.2366333	1e4a
+0.0262756	035d
+0.2314758	1da1
-0.1841125	e86f
+0.9079590	7438
-0.3796082	cf69
-0.1489868	ecee
-0.5102234	beb1
-0.2283936	e2c4
-0.0258789	fcb0
+0.6048584	4d6c
-0.1075134	f23d
+0.3962402	32b8
+0.9999695	7fff
+0.9182434	7589
+0.1479492	12f0
+0.3118591	27eb
-0.4420471	c76b
+0.9999695	7fff
-0.1271973	efb8
+0.4343872	379a
+0.9024658	7384
-0.5901794	b475
-0.3064575	d8c6
-1.0000000	8000
-0.9268494	895d
+0.7144165	5b72
+0.5765991	49ce
+0.5854492	4af0
+0.1954651	1905
+0.5935059	4bf8
+0.8044128	66f7
-1.0000000	8000
+0.1572876	1422
+0.1778870	16c5
-0.6091003	b209
-0.4286499	c922
+0.7093811	5acd
-0.4018555	cc90
-0.9132385	8b1b
-0.1764526	e96a
+0.0056152	00b8
-0.4794006	c2a3
+0.4809265	3d8f
-0.2468872	e066
-0.4011841	cca6
-1.0000000	8000
+0.1091003	0df7
+0.8263245	69c5
+0.1454163	129d
-0.0267334	fc94
+0.1187134	0f32
+0.6427917	5247
-0.3275452	d613
+0.6145630	4eaa
+0.2707825	22a9
+0.6939697	58d4
+0.0931091	0beb
+0.0703735	0902
-0.4064636	cbf9
+0.9999695	7fff
-0.4655457	c469
+0.0812378	0a66
-0.3069153	d8b7
-0.5990295	b353
+0.1128235	0e71
-0.7317505	a256
+0.1620178	14bd
-1.0000000	8000
-0.0452271	fa36
+0.1266174	1035
+0.4154053	352c
+0.5428772	457d
+0.3977051	32e8
-0.7427368	a0ee
-0.0382385	fb1b
-1.0000000	8000
+0.9855042	7e25
+0.9999695	7fff
-0.0631714	f7ea
+0.1002808	0cd6
-0.3706360	d08f
+0.8346558	6ad6
-0.1304016	ef4f
+0.6908875	586f
+0.1464233	12be
-0.7963867	9a10
-0.5436096	ba6b
-1.0000000	8000
-0.5789490	b5e5
+0.9999695	7fff
+0.3640442	2e99
-0.2101440	e51a
-0.3500061	d333
-0.4650574	c479
-0.9693909	83eb
+0.8891296	71cf
-0.1221008	f05f
-0.4951172	c0a0
+0.6496277	5327
+0.2016296	19cf
-0.9423523	8761
+0.3265076	29cb
+0.9366760	77e5
+0.2624817	2199
+0.1926575	18a9
+0.3968506	32cc
-0.5324707	bbd8
-0.3500671	d331
+0.8827820	70ff
+0.8212585	691f
+0.3686829	2f31
-0.2391663	e163
-0.2637939	de3c
+0.9437561	78cd
-0.2318726	e252
-0.3091431	d86e
+0.9999695	7fff
-0.4065857	cbf5
-0.2573547	df0f
-0.9502258	865f
-0.7030334	a603
-0.0446472	fa49
+0.6606750	5491
+0.3919983	322d
+0.7546997	609a
+0.7719727	62d0
-1.0000000	8000
+0.9999695	7fff
-0.6855774	a83f
+0.2637024	21c1
+0.8487244	6ca3
+0.8929138	724b
-1.0000000	8000
-0.5700684	b708
+0.8122559	67f8
-1.0000000	8000
-0.4537659	c5eb
+0.9999695	7fff
-0.2650146	de14
-1.0000000	8000
-1.0000000	8000
-0.9743042	834a
+0.4579468	3a9e
-0.6601868	ab7f
+0.6607056	5492
-1.0000000	8000
-0.3590393	d20b
+0.4006958	334a
-1.0000000	8000
+0.3361511	2b07
-0.7053528	a5b7
+0.9999695	7fff
+0.9999695	7fff
-0.3376770	d4c7
-0.6372375	ae6f
-0.4295349	c905
+0.9999695	7fff
+0.9999695	7fff
-0.3110352	d830
+0.3207092	290d
-0.5032959	bf94
+0.9449768	78f5
+0.0777588	09f4
+0.3882751	31b3
+0.4066772	340e
-0.7118225	a4e3
-0.1116943	f1b4
-1.0000000	8000
-0.7637024	9e3f
+0.9271545	76ad
+0.4292603	36f2
-0.1661682	eabb
+0.7609253	6166
+0.3403320	2b90
-0.2264099	e305
+0.6065063	4da2
-0.4166260	caac
+0.8963318	72bb
+0.3138123	282b
-0.5730896	b6a5
+0.9999695	7fff
+0.0947571	0c21
+0.8014526	6696
-0.6697083	aa47
-0.8520508	92f0
-0.1673584	ea94
+0.4494934	3989
+0.8007507	667f
+0.0565491	073d
-0.2822571	dbdf
-1.0000000	8000
+0.9999695	7fff
-0.4253845	c98d
-0.1158142	f12d
+0.9974365	7fac
+0.2327271	1dca
-0.7602844	9eaf
+0.3115845	27e2
+0.9999695	7fff
-0.2513123	dfd5
-0.2199097	e3da
+0.7343140	5dfe
-0.4752502	c32b
-0.1765137	e968
+0.1748962	1663
+0.3032837	26d2
-0.0065918	ff28
-0.2018127	e62b
-0.0703735	f6fe
+0.1090698	0df6
-0.0109863	fe98
-0.3455200	d3c6
+0.3376770	2b39
-0.1151428	f143
+0.0402832	0528
-0.1997986	e66d
-0.1251221	effc
-0.1547852	ec30
+0.1890564	1833
-0.1860352	e830
+0.4552002	3a44
+0.3357544	2afa
-1.0000000	8000
+0.9999695	7fff
-0.4993896	c014
+0.2143860	1b71
+0.7582397	610e
-0.0850525	f51d
-0.1650391	eae0
-0.0428772	fa83
+0.9999695	7fff
-0.7338562	a211
-0.4477539	c6b0
+0.6064453	4da0
-0.0795288	f5d2
-0.3843384	cece
-0.7197876	a3de
-1.0000000	8000
-0.2656555	ddff
+0.9999695	7fff
+0.1783752	16d5
-0.4351501	c84d
+0.3489075	2ca9
+0.7225342	5c7c
-0.9078674	8bcb
+0.7679749	624d
+0.5734863	4968
+0.9849854	7e14
+0.3434143	2bf5
+0.1759949	1687
-0.7048340	a5c8
+0.8965149	72c1
