-0.5894470	b48d
-0.8081970	988d
-0.8499146	9336
+0.9274597	76b7
-0.0072937	ff11
-0.6330261	aef9
+0.6285095	5073
+0.2038879	1a19
-0.9930115	80e5
+0.5445557	45b4
+0.9730835	7c8e
+0.6425171	523e
+0.3225708	294a
+0.2068176	1a79
-0.6403503	ae09
-0.0913696	f44e
-0.6647644	aae9
-0.1588745	ebaa
+0.3239746	2978
-0.9768066	82f8
+0.3629150	2e74
-0.7619934	9e77
-0.2420959	e103
-0.7798767	9c2d
-0.0492859	f9b1
+0.1452637	1298
-0.2373352	e19f
+0.8684692	6f2a
+0.5976868	4c81
-0.8895874	8e22
-0.0380554	fb21
-0.6729431	a9dd
+0.5337219	4451
+0.7500916	6003
-0.8962402	8d48
+0.3164978	2883
-0.4445801	c718
+0.1993713	1985
+0.5226135	42e5
-0.5947266	b3e0
+0.2509766	2020
-0.2568665	df1f
+0.8289795	6a1c
-0.8135681	97dd
-0.4224548	c9ed
+0.2231445	1c90
+0.1970520	1939
-0.7885132	9b12
-0.2570801	df18
-0.5954895	b3c7
+0.0877075	0b3a
+0.2301941	1d77
+0.0598145	07a8
+0.0044556	0092
+0.1913452	187e
-0.8409729	945b
+0.7977905	661e
+0.6670837	5563
+0.7691956	6275
+0.7247009	5cc3
-0.1107788	f1d2
-0.9379272	87f2
+0.0512695	0690
+0.8390503	6b66
